 TIME                    	Tair                     	Tsky                     	I                        	Ib                       	Id                       	It                       	Vent                     	humidity                 	
  +1.7000000000000000E+01	  +4.8000000000000007E+00	  -7.5410162630589070E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +4.4000000000000004E+00	  +6.2500000000000000E+01	
  +1.8000000000000000E+01	  +4.2500000000000000E+00	  -8.0010353912288679E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +4.1500000000000004E+00	  +6.3500000000000000E+01	
  +1.9000000000000000E+01	  +3.7000000000000002E+00	  -8.4720099264191617E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +3.9500000000000002E+00	  +6.4000000000000000E+01	
  +2.0000000000000000E+01	  +3.1000000000000001E+00	  -9.0112482390131277E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +3.6000000000000001E+00	  +6.4500000000000000E+01	
  +2.1000000000000000E+01	  +2.5000000000000000E+00	  -9.5574832559535707E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +3.7000000000000002E+00	  +6.5500000000000000E+01	
  +2.2000000000000000E+01	  +1.9000000000000001E+00	  -1.1202169456972229E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +3.3000000000000003E+00	  +6.6000000000000000E+01	
  +2.3000000000000000E+01	  +1.3000000000000000E+00	  -1.2895042145757714E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +2.6500000000000004E+00	  +6.6500000000000000E+01	
  +2.4000000000000000E+01	  +7.0000000000000007E-01	  -1.3555845172033571E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +2.3500000000000001E+00	  +6.7000000000000000E+01	
  +2.5000000000000000E+01	  -5.0000000000000003E-02	  -1.4414935918466483E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +2.3500000000000001E+00	  +6.8000000000000000E+01	
  +2.6000000000000000E+01	  -1.0000000000000000E+00	  -1.5504871892574897E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +2.9500000000000002E+00	  +7.0500000000000000E+01	
  +2.7000000000000000E+01	  -2.0000000000000000E+00	  -1.6678656417517345E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +4.0499999999999998E+00	  +7.3000000000000000E+01	
  +2.8000000000000000E+01	  -3.0000000000000000E+00	  -1.7881587806066591E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +4.5000000000000000E+00	  +7.5500000000000000E+01	
  +2.9000000000000000E+01	  -4.0000000000000000E+00	  -1.9104204957503498E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +4.8000000000000007E+00	  +7.8500000000000000E+01	
  +3.0000000000000000E+01	  -5.0000000000000000E+00	  -2.0335538369091978E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +4.8000000000000007E+00	  +8.1500000000000000E+01	
  +3.1000000000000000E+01	  -6.0000000000000000E+00	  -2.1552546495446222E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +4.6500000000000004E+00	  +8.4500000000000000E+01	
  +3.2000000000000000E+01	  -6.9500000000000002E+00	  -2.2708118921808875E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +4.0499999999999998E+00	  +8.8000000000000000E+01	
  +3.3000000000000000E+01	  -7.2000000000000002E+00	  -2.3092143625835831E+01	  +4.6800000000000004E+01	  +0.0000000000000000E+00	  +4.6800000000000004E+01	  +4.2002409075835651E+01	  +3.3500000000000001E+00	  +8.9500000000000000E+01	
  +3.4000000000000000E+01	  -5.6000000000000005E+00	  -2.1535708293012959E+01	  +5.4000000000000000E+02	  +1.5712529006049434E+02	  +3.8287470993950569E+02	  +9.5743082329740764E+02	  +3.4000000000000004E+00	  +8.3500000000000000E+01	
  +3.5000000000000000E+01	  -3.7500000000000000E+00	  -1.8477106204720968E+01	  +5.4000000000000000E+02	  +6.3368047689848488E+01	  +4.7663195231015152E+02	  +6.4045622266912187E+02	  +3.5000000000000000E+00	  +7.7000000000000000E+01	
  +3.6000000000000000E+01	  -3.1000000000000001E+00	  -1.6603941929150665E+01	  +5.3280000000000007E+02	  +1.5642241482893391E+01	  +5.1715775851710669E+02	  +5.1577429761383519E+02	  +3.3500000000000001E+00	  +7.5500000000000000E+01	
  +3.7000000000000000E+01	  -2.9000000000000004E+00	  -1.6354764723239725E+01	  +4.4280000000000001E+02	  +0.0000000000000000E+00	  +4.4280000000000001E+02	  +3.9740740894829116E+02	  +3.4500000000000002E+00	  +7.5500000000000000E+01	
  +3.8000000000000000E+01	  -2.8000000000000003E+00	  -1.6173360681692259E+01	  +5.8680000000000007E+02	  +1.0103469864888314E+02	  +4.8576530135111693E+02	  +7.7642957845860587E+02	  +4.1500000000000004E+00	  +7.5500000000000000E+01	
  +3.9000000000000000E+01	  -2.7000000000000002E+00	  -1.7149425388996235E+01	  +4.7160000000000002E+02	  +1.0833936130033469E+02	  +3.6326063869966532E+02	  +7.5700789014272743E+02	  +3.8500000000000001E+00	  +7.5500000000000000E+01	
  +4.0000000000000000E+01	  -3.1000000000000001E+00	  -1.8596554906951042E+01	  +1.9080000000000001E+02	  +2.9166430112781779E+01	  +1.6163356988721824E+02	  +3.3179338136141621E+02	  +3.7500000000000000E+00	  +7.7500000000000000E+01	
  +4.1000000000000000E+01	  -3.6500000000000004E+00	  -1.8977629218096894E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +3.8500000000000001E+00	  +8.0000000000000000E+01	
  +4.2000000000000000E+01	  -3.9500000000000002E+00	  -1.9111749640199577E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +3.6000000000000001E+00	  +8.2000000000000000E+01	
  +4.3000000000000000E+01	  -4.2999999999999998E+00	  -1.9293599450099151E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +3.2500000000000000E+00	  +8.3500000000000000E+01	
  +4.4000000000000000E+01	  -4.6500000000000004E+00	  -1.9487702348042887E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +2.5500000000000003E+00	  +8.4500000000000000E+01	
  +4.5000000000000000E+01	  -4.9500000000000002E+00	  -1.9657553412606205E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +2.1499999999999999E+00	  +8.5500000000000000E+01	
  +4.6000000000000000E+01	  -5.3000000000000007E+00	  -1.9918355665290221E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +1.8000000000000000E+00	  +8.7000000000000000E+01	
  +4.7000000000000000E+01	  -5.6500000000000004E+00	  -2.0218068464789695E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +1.4000000000000001E+00	  +8.8500000000000000E+01	
  +4.8000000000000000E+01	  -5.9500000000000002E+00	  -1.9405008813554844E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +1.0000000000000000E+00	  +8.9500000000000000E+01	
  +4.9000000000000000E+01	  -6.1500000000000004E+00	  -1.8558305694465503E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +6.5000000000000002E-01	  +8.9500000000000000E+01	
  +5.0000000000000000E+01	  -6.1500000000000004E+00	  -1.8632317532544761E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +5.0000000000000000E-01	  +8.9000000000000000E+01	
  +5.1000000000000000E+01	  -6.1000000000000005E+00	  -1.8672277933654158E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +6.5000000000000002E-01	  +8.8500000000000000E+01	
  +5.2000000000000000E+01	  -6.0500000000000007E+00	  -1.8729463313004175E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +6.5000000000000002E-01	  +8.8500000000000000E+01	
  +5.3000000000000000E+01	  -6.0000000000000000E+00	  -1.8805655049907074E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +5.5000000000000004E-01	  +8.9000000000000000E+01	
  +5.4000000000000000E+01	  -6.0000000000000000E+00	  -1.8920209839208724E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +5.5000000000000004E-01	  +8.9500000000000000E+01	
  +5.5000000000000000E+01	  -5.9500000000000002E+00	  -1.8967834242066829E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +5.5000000000000004E-01	  +9.1000000000000000E+01	
  +5.6000000000000000E+01	  -5.9000000000000004E+00	  -1.9034737377102971E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +7.0000000000000007E-01	  +9.1500000000000000E+01	
  +5.7000000000000000E+01	  -5.1500000000000004E+00	  -1.8397793605254890E+01	  +1.2240000000000001E+02	  +0.0000000000000000E+00	  +1.2240000000000001E+02	  +1.0985245450603171E+02	  +9.0000000000000002E-01	  +8.7500000000000000E+01	
  +5.8000000000000000E+01	  -4.0499999999999998E+00	  -1.7381536328355253E+01	  +2.2680000000000001E+02	  +0.0000000000000000E+00	  +2.2680000000000001E+02	  +2.0355013629058814E+02	  +1.0500000000000000E+00	  +8.2500000000000000E+01	
  +5.9000000000000000E+01	  -3.1000000000000001E+00	  -1.6484440748860663E+01	  +4.8600000000000000E+02	  +2.5419525465003620E+01	  +4.6058047453499637E+02	  +4.9987675337484603E+02	  +1.4500000000000002E+00	  +7.8000000000000000E+01	
  +6.0000000000000000E+01	  -1.6500000000000001E+00	  -1.6258711505741474E+01	  +8.4600000000000000E+02	  +2.9692495434679796E+02	  +5.4907504565320210E+02	  +1.4113438179051811E+03	  +1.8000000000000000E+00	  +7.1500000000000000E+01	
  +6.1000000000000000E+01	  -7.0000000000000007E-01	  -1.5304727411352872E+01	  +4.6440000000000003E+02	  +3.9103073456886510E+00	  +4.6048969265431140E+02	  +4.2693560117880605E+02	  +2.0000000000000000E+00	  +6.7500000000000000E+01	
  +6.2000000000000000E+01	  -3.5000000000000003E-01	  -1.4911339650585319E+01	  +6.3720000000000005E+02	  +1.3931615712237885E+02	  +4.9788384287762119E+02	  +9.1334080037479896E+02	  +2.0500000000000003E+00	  +6.6000000000000000E+01	
  +6.3000000000000000E+01	  -5.0000000000000003E-02	  -1.5739576773376371E+01	  +4.9680000000000001E+02	  +1.2851996170154769E+02	  +3.6828003829845233E+02	  +8.3759635007673808E+02	  +1.7000000000000002E+00	  +6.4500000000000000E+01	
  +6.4000000000000000E+01	  -3.0000000000000004E-01	  -1.5884075854550815E+01	  +2.0159999999999999E+02	  +4.7863277058534301E+01	  +1.5373672294146570E+02	  +4.3377824479630175E+02	  +1.6500000000000001E+00	  +6.4500000000000000E+01	
  +6.5000000000000000E+01	  -9.0000000000000002E-01	  -1.6371968692057635E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +2.3000000000000003E+00	  +6.5500000000000000E+01	
  +6.6000000000000000E+01	  -1.4500000000000002E+00	  -1.6800307811234404E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +3.3500000000000001E+00	  +6.6500000000000000E+01	
  +6.7000000000000000E+01	  -2.0000000000000000E+00	  -1.7216441293271487E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +3.9000000000000004E+00	  +6.7500000000000000E+01	
  +6.8000000000000000E+01	  -2.5500000000000003E+00	  -1.7655826814262213E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +3.4500000000000002E+00	  +6.8500000000000000E+01	
  +6.9000000000000000E+01	  -3.1000000000000001E+00	  -1.8128829817371638E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +3.1000000000000001E+00	  +6.9000000000000000E+01	
  +7.0000000000000000E+01	  -3.6500000000000004E+00	  -1.8632914255256935E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +3.3500000000000001E+00	  +6.9500000000000000E+01	
  +7.1000000000000000E+01	  -4.2000000000000002E+00	  -1.9175068602592376E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +3.4000000000000004E+00	  +7.0500000000000000E+01	
  +7.2000000000000000E+01	  -4.7500000000000000E+00	  -1.9759607090146915E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +3.4000000000000004E+00	  +7.1500000000000000E+01	
  +7.3000000000000000E+01	  -5.4000000000000004E+00	  -2.0493003344763849E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +3.4000000000000004E+00	  +7.2500000000000000E+01	
  +7.4000000000000000E+01	  -6.2000000000000002E+00	  -2.1409532923019981E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +3.4000000000000004E+00	  +7.4500000000000000E+01	
  +7.5000000000000000E+01	  -7.0500000000000007E+00	  -2.2399681417982094E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +3.8500000000000001E+00	  +7.7000000000000000E+01	
  +7.6000000000000000E+01	  -7.9000000000000004E+00	  -2.3429935323037654E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +4.4000000000000004E+00	  +7.9000000000000000E+01	
  +7.7000000000000000E+01	  -8.7000000000000011E+00	  -2.4433344747179603E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +5.2000000000000002E+00	  +8.1500000000000000E+01	
  +7.8000000000000000E+01	  -9.5000000000000000E+00	  -2.5436266173599108E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +5.1000000000000005E+00	  +8.4500000000000000E+01	
  +7.9000000000000000E+01	  -1.0350000000000001E+01	  -2.6484169589495536E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +3.8500000000000001E+00	  +8.7500000000000000E+01	
  +8.0000000000000000E+01	  -1.1200000000000001E+01	  -2.7518371996561285E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +3.1000000000000001E+00	  +9.0500000000000000E+01	
  +8.1000000000000000E+01	  -1.0700000000000001E+01	  -2.7157790676837635E+01	  +1.6200000000000000E+02	  +1.0357888301189455E+01	  +1.5164211169881054E+02	  +1.9698465919718410E+02	  +2.9500000000000002E+00	  +8.7500000000000000E+01	
  +8.2000000000000000E+01	  -8.7500000000000000E+00	  -2.5307835077521503E+01	  +5.2560000000000002E+02	  +2.0089449517646190E+02	  +3.2470550482353815E+02	  +1.0451576532964268E+03	  +2.7500000000000000E+00	  +7.9000000000000000E+01	
  +8.3000000000000000E+01	  -6.8500000000000005E+00	  -2.4795025967780475E+01	  +7.9560000000000002E+02	  +3.5006568057331492E+02	  +4.4553431942668510E+02	  +1.5237011929782284E+03	  +2.6500000000000004E+00	  +7.1500000000000000E+01	
  +8.4000000000000000E+01	  -5.8000000000000007E+00	  -2.2479331111963461E+01	  +6.4800000000000000E+02	  +9.4535577996693874E+01	  +5.5346442200330614E+02	  +7.9380075637829248E+02	  +2.6000000000000001E+00	  +6.7000000000000000E+01	
  +8.5000000000000000E+01	  -5.0500000000000007E+00	  -2.1721766787240995E+01	  +1.0224000000000000E+03	  +5.4739130037044640E+02	  +4.7500869962955358E+02	  +2.0664449505207367E+03	  +2.8500000000000001E+00	  +6.4000000000000000E+01	
  +8.6000000000000000E+01	  -4.3500000000000005E+00	  -2.3596852918469494E+01	  +8.1360000000000002E+02	  +4.1710731810223638E+02	  +3.9649268189776365E+02	  +1.6762515067820818E+03	  +2.8500000000000001E+00	  +6.1000000000000000E+01	
  +8.7000000000000000E+01	  -4.3500000000000005E+00	  -2.3494972926940932E+01	  +5.4720000000000005E+02	  +2.6200308999343889E+02	  +2.8519691000656115E+02	  +1.2295239513565550E+03	  +2.2500000000000000E+00	  +6.0500000000000000E+01	
  +8.8000000000000000E+01	  -5.0000000000000000E+00	  -2.3995444122388733E+01	  +2.5200000000000000E+02	  +1.1169301499737506E+02	  +1.4030698500262494E+02	  +7.8685446090878168E+02	  +2.0500000000000003E+00	  +6.2500000000000000E+01	
  +8.9000000000000000E+01	  -5.8000000000000007E+00	  -2.4620500706612688E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +2.1000000000000001E+00	  +6.5000000000000000E+01	
  +9.0000000000000000E+01	  -6.4500000000000002E+00	  -2.5092259785292896E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +2.3500000000000001E+00	  +6.6500000000000000E+01	
  +9.1000000000000000E+01	  -7.1000000000000005E+00	  -2.5564084399380249E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +2.6000000000000001E+00	  +6.8000000000000000E+01	
  +9.2000000000000000E+01	  -7.7000000000000002E+00	  -2.7285180611628959E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +2.8000000000000003E+00	  +6.9500000000000000E+01	
  +9.3000000000000000E+01	  -8.3499999999999996E+00	  -2.9079615207675232E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +2.6000000000000001E+00	  +7.1000000000000000E+01	
  +9.4000000000000000E+01	  -9.0000000000000000E+00	  -2.9626101235840196E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +2.5500000000000003E+00	  +7.2500000000000000E+01	
  +9.5000000000000000E+01	  -9.6000000000000014E+00	  -3.0191001548001452E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +2.7500000000000000E+00	  +7.3500000000000000E+01	
  +9.6000000000000000E+01	  -1.0250000000000000E+01	  -3.2153214616489322E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +2.7000000000000002E+00	  +7.5000000000000000E+01	
  +9.7000000000000000E+01	  -1.0850000000000001E+01	  -3.4148500714288787E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +3.3000000000000003E+00	  +7.6500000000000000E+01	
  +9.8000000000000000E+01	  -1.1400000000000000E+01	  -3.4835031599682452E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +4.2500000000000000E+00	  +7.7500000000000000E+01	
  +9.9000000000000000E+01	  -1.1950000000000001E+01	  -3.5594346979651732E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +4.2500000000000000E+00	  +7.9000000000000000E+01	
  +1.0000000000000000E+02	  -1.2500000000000000E+01	  -3.6401560556225292E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +3.6000000000000001E+00	  +8.0500000000000000E+01	
  +1.0100000000000000E+02	  -1.3050000000000001E+01	  -3.7215861416264403E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +4.1000000000000005E+00	  +8.2000000000000000E+01	
  +1.0200000000000000E+02	  -1.3600000000000001E+01	  -3.8047583758126450E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +4.5499999999999998E+00	  +8.4000000000000000E+01	
  +1.0300000000000000E+02	  -1.4150000000000000E+01	  -3.8891624208987224E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +4.7000000000000002E+00	  +8.6000000000000000E+01	
  +1.0400000000000000E+02	  -1.4700000000000001E+01	  -4.1166838119215043E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +4.5499999999999998E+00	  +8.8500000000000000E+01	
  +1.0500000000000000E+02	  -1.3200000000000001E+01	  -4.1417558882489089E+01	  +3.2400000000000000E+02	  +1.8245427841128571E+02	  +1.4154572158871429E+02	  +1.1526831942621493E+03	  +3.7000000000000002E+00	  +8.2000000000000000E+01	
  +1.0600000000000000E+02	  -1.0250000000000000E+01	  -3.8697820220772570E+01	  +7.3800000000000000E+02	  +5.7718013954211085E+02	  +1.6081986045788915E+02	  +2.1061773424701946E+03	  +3.2500000000000000E+00	  +6.9500000000000000E+01	
  +1.0700000000000000E+02	  -8.0500000000000007E+00	  -3.6678435099479714E+01	  +1.1016000000000001E+03	  +8.5387642221003568E+02	  +2.4772357778996445E+02	  +2.7440371580983324E+03	  +2.8500000000000001E+00	  +6.1000000000000000E+01	
  +1.0800000000000000E+02	  -6.3500000000000005E+00	  -3.5087080758139450E+01	  +1.1916000000000001E+03	  +9.6110011944030339E+02	  +2.3049988055969675E+02	  +2.8442201727628585E+03	  +2.6000000000000001E+00	  +5.5000000000000000E+01	
  +1.0900000000000000E+02	  -5.3000000000000007E+00	  -3.4040912830370701E+01	  +1.1916000000000001E+03	  +9.1072878713109003E+02	  +2.8087121286891011E+02	  +2.7959293215502839E+03	  +2.5000000000000000E+00	  +5.1500000000000000E+01	
  +1.1000000000000000E+02	  -4.7000000000000002E+00	  -3.3348900168490076E+01	  +1.1412000000000000E+03	  +8.0497810862646088E+02	  +3.3622189137353917E+02	  +2.7680383844510943E+03	  +2.8500000000000001E+00	  +4.9500000000000000E+01	
  +1.1100000000000000E+02	  -4.9000000000000004E+00	  -2.8896033044977173E+01	  +6.6600000000000000E+02	  +3.5816091010831894E+02	  +3.0783908989168106E+02	  +1.6076431292013149E+03	  +3.0500000000000003E+00	  +5.0000000000000000E+01	
  +1.1200000000000000E+02	  -6.0000000000000000E+00	  -2.5581735451742958E+01	  +2.9880000000000001E+02	  +1.2372500176038665E+02	  +1.7507499823961336E+02	  +9.0275886746113326E+02	  +2.9000000000000004E+00	  +5.3500000000000000E+01	
  +1.1300000000000000E+02	  -7.0000000000000000E+00	  -2.6382148679062055E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +3.3000000000000003E+00	  +5.6500000000000000E+01	
  +1.1400000000000000E+02	  -7.6000000000000005E+00	  -2.6776744168544440E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +4.1500000000000004E+00	  +5.8000000000000000E+01	
  +1.1500000000000000E+02	  -8.2000000000000011E+00	  -2.7182503461513846E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +4.6000000000000005E+00	  +5.9500000000000000E+01	
  +1.1600000000000000E+02	  -8.8000000000000007E+00	  -2.7602475359057195E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +3.9000000000000004E+00	  +6.1000000000000000E+01	
  +1.1700000000000000E+02	  -9.4000000000000004E+00	  -2.8049314988287648E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +3.8000000000000003E+00	  +6.2500000000000000E+01	
  +1.1800000000000000E+02	  -1.0000000000000000E+01	  -2.8553704367425269E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +4.5000000000000000E+00	  +6.3500000000000000E+01	
  +1.1900000000000000E+02	  -1.0600000000000001E+01	  -2.9103065696632115E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +4.4000000000000004E+00	  +6.5000000000000000E+01	
  +1.2000000000000000E+02	  -1.1200000000000001E+01	  -2.9692706583526189E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +4.4000000000000004E+00	  +6.6500000000000000E+01	
  +1.2100000000000000E+02	  -1.1800000000000001E+01	  -3.0334104672492629E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +5.3000000000000007E+00	  +6.8000000000000000E+01	
  +1.2200000000000000E+02	  -1.2400000000000000E+01	  -3.1025269277002252E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +6.1000000000000005E+00	  +7.0000000000000000E+01	
  +1.2300000000000000E+02	  -1.3000000000000000E+01	  -3.1760843304897151E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +6.2000000000000002E+00	  +7.2000000000000000E+01	
  +1.2400000000000000E+02	  -1.3650000000000000E+01	  -3.2569671417258746E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +6.1000000000000005E+00	  +7.4000000000000000E+01	
  +1.2500000000000000E+02	  -1.4300000000000001E+01	  -3.3403787168906604E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +5.9000000000000004E+00	  +7.6000000000000000E+01	
